Order ID,Order Date,Ship Date,Region,State,Segment,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount %,Sales,Profit,Customer Name
ORD-100164,2024-11-17,2024-11-20,South,Georgia,Corporate,Furniture,Furnishings,Storage Model 4 (Technology),2,179.24,0.0,358.48,49.72,Alpha Solutions
ORD-100165,2022-04-20,2022-04-27,East,New Jersey,Consumer,Office Supplies,Binders,Binders Model 8 (Office Supplies),5,6.3,0.0,31.5,7.78,Alpha Inc
ORD-100166,2022-07-22,2022-07-28,Central,Ohio,Corporate,Furniture,Tables,Storage Model 8 (Technology),3,262.99,0.0,788.97,226.35,Gamma Solutions
ORD-100167,2024-07-07,2024-07-17,West,California,Consumer,Furniture,Tables,Tables Model 8 (Furniture),2,167.7,0.0,335.4,58.64,Kappa Corp
ORD-100168,2023-08-14,2023-08-18,East,New York,Home Office,Furniture,Furnishings,Phones Model 2 (Technology),2,318.67,0.0,637.34,138.56,Lambda Corp
ORD-100169,2022-08-16,2022-08-24,Central,Illinois,Consumer,Technology,Accessories,Accessories Model 2 (Technology),1,735.85,0.0,735.85,151.2,Epsilon Solutions
ORD-100170,2022-01-04,2022-01-14,East,Florida,Home Office,Office Supplies,Paper,Phones Model 6 (Technology),1,31.31,10.0,28.18,7.65,Beta Enterprises
ORD-100171,2024-01-09,2024-01-11,South,North Carolina,Corporate,Technology,Phones,Binders Model 10 (Office Supplies),4,427.49,10.0,1538.96,318.58,Alpha Solutions
ORD-100172,2024-02-04,2024-02-09,Central,Michigan,Home Office,Furniture,Tables,Furnishings Model 1 (Furniture),4,76.21,10.0,274.36,40.67,Beta Enterprises
ORD-100173,2023-11-12,2023-11-15,West,Arizona,Home Office,Office Supplies,Paper,Machines Model 7 (Technology),4,4.85,5.0,18.43,5.23,Lambda Solutions
ORD-100174,2023-01-09,2023-01-12,West,Nevada,Consumer,Furniture,Tables,Tables Model 6 (Furniture),1,169.11,10.0,152.2,12.16,Delta Corp
ORD-100175,2023-10-09,2023-10-14,East,Florida,Home Office,Office Supplies,Labels,Bookcases Model 5 (Furniture),4,17.02,0.0,68.08,21.3,Delta Inc
ORD-100176,2024-01-02,2024-01-03,South,Louisiana,Corporate,Office Supplies,Binders,Machines Model 3 (Technology),5,22.2,0.0,111.0,28.94,Kappa Solutions
ORD-100177,2024-06-19,2024-06-26,East,New Jersey,Home Office,Office Supplies,Art,Binders Model 8 (Office Supplies),3,19.45,-0.0,58.35,15.5,Epsilon Corp
ORD-100178,2024-05-19,2024-05-21,East,New Jersey,Consumer,Technology,Machines,Binders Model 2 (Office Supplies),2,393.87,0.0,787.74,173.59,Beta Inc
ORD-100179,2023-08-29,2023-09-03,East,Pennsylvania,Corporate,Furniture,Furnishings,Binders Model 5 (Office Supplies),4,156.51,15.0,532.13,60.03,Alpha Inc
ORD-100180,2024-06-09,2024-06-14,Central,Illinois,Home Office,Furniture,Furnishings,Binders Model 7 (Office Supplies),3,13.29,0.0,39.87,6.52,Gamma Corp
ORD-100181,2022-10-20,2022-10-30,Central,Texas,Consumer,Furniture,Chairs,Bookcases Model 9 (Furniture),2,168.89,0.0,337.78,85.8,Zeta Inc
ORD-100182,2024-02-24,2024-03-05,West,Oregon,Corporate,Technology,Storage,Binders Model 8 (Office Supplies),3,322.81,10.0,871.59,239.34,Lambda Corp
ORD-100183,2022-10-09,2022-10-18,East,Massachusetts,Consumer,Technology,Machines,Furnishings Model 2 (Furniture),4,382.82,0.0,1531.28,226.27,Alpha LLC
ORD-100184,2024-10-19,2024-10-28,East,Florida,Corporate,Furniture,Tables,Accessories Model 10 (Technology),1,184.29,15.0,156.65,18.47,Lambda LLC
ORD-100185,2023-08-08,2023-08-16,West,Oregon,Home Office,Furniture,Furnishings,Tables Model 3 (Furniture),2,216.72,10.0,390.1,80.81,Lambda Corp
ORD-100186,2023-10-17,2023-10-23,Central,Missouri,Corporate,Technology,Machines,Storage Model 5 (Technology),4,174.77,5.0,664.13,125.29,Gamma LLC
ORD-100187,2024-01-11,2024-01-20,West,Oregon,Corporate,Furniture,Chairs,Machines Model 2 (Technology),3,177.12,5.0,504.79,97.45,Alpha Inc
ORD-100188,2024-01-26,2024-02-03,South,North Carolina,Corporate,Furniture,Bookcases,Bookcases Model 9 (Furniture),7,223.71,5.0,1487.67,307.88,Kappa Solutions
ORD-100189,2024-12-12,2024-12-19,Central,Missouri,Home Office,Furniture,Chairs,Binders Model 1 (Office Supplies),3,236.32,20.0,567.17,76.42,Beta Solutions
ORD-100190,2024-08-12,2024-08-21,East,Florida,Consumer,Technology,Accessories,Accessories Model 9 (Technology),1,384.61,10.0,346.15,58.75,Kappa Enterprises
ORD-100191,2022-04-24,2022-04-26,East,Massachusetts,Home Office,Furniture,Chairs,Binders Model 2 (Office Supplies),5,325.63,10.0,1465.34,313.87,Delta Inc
ORD-100192,2024-11-28,2024-12-03,South,Louisiana,Home Office,Furniture,Tables,Chairs Model 7 (Furniture),3,179.23,-0.0,537.69,97.29,Epsilon Enterprises
ORD-100193,2024-12-28,2024-12-30,East,New Jersey,Home Office,Technology,Accessories,Tables Model 2 (Furniture),3,27.35,0.0,82.05,10.81,Zeta Enterprises
ORD-100194,2022-03-26,2022-03-27,West,Arizona,Home Office,Office Supplies,Paper,Accessories Model 9 (Technology),1,29.78,5.0,28.29,8.79,Kappa Enterprises
ORD-100195,2022-03-04,2022-03-12,South,North Carolina,Consumer,Office Supplies,Labels,Labels Model 2 (Office Supplies),4,2.49,0.0,9.96,1.51,Kappa Inc
ORD-100196,2024-07-17,2024-07-19,Central,Ohio,Corporate,Office Supplies,Art,Labels Model 2 (Office Supplies),6,21.83,0.0,130.98,34.95,Delta Inc
ORD-100197,2022-10-22,2022-10-28,South,Louisiana,Consumer,Technology,Machines,Paper Model 2 (Office Supplies),3,391.92,0.0,1175.76,109.32,Zeta Enterprises
ORD-100198,2022-08-06,2022-08-12,West,California,Consumer,Office Supplies,Art,Furnishings Model 2 (Furniture),3,23.26,5.0,66.29,10.33,Beta Corp
ORD-100199,2023-08-18,2023-08-25,South,Tennessee,Corporate,Furniture,Chairs,Machines Model 5 (Technology),2,266.01,0.0,532.02,64.85,Zeta LLC
ORD-100200,2022-11-23,2022-12-01,South,Tennessee,Consumer,Office Supplies,Labels,Labels Model 4 (Office Supplies),2,0.66,15.15,1.12,0.31,Beta Solutions
ORD-100201,2024-11-01,2024-11-09,South,Alabama,Consumer,Technology,Machines,Bookcases Model 7 (Furniture),3,513.27,5.0,1462.82,231.64,Epsilon Solutions
ORD-100202,2024-08-21,2024-08-26,East,New York,Corporate,Office Supplies,Paper,Storage Model 3 (Technology),3,2.38,9.94,6.43,2.28,Zeta Solutions
ORD-100203,2024-01-20,2024-01-21,East,Florida,Home Office,Technology,Accessories,Binders Model 7 (Office Supplies),4,329.21,5.0,1251.0,281.31,Epsilon Corp
ORD-100204,2024-03-02,2024-03-11,East,Florida,Consumer,Office Supplies,Binders,Chairs Model 7 (Furniture),2,4.31,4.99,8.19,2.2,Kappa Inc
ORD-100205,2023-11-26,2023-12-05,South,Alabama,Consumer,Furniture,Furnishings,Labels Model 5 (Office Supplies),2,205.26,5.0,389.99,66.76,Alpha Corp
ORD-100206,2022-10-08,2022-10-14,South,North Carolina,Home Office,Office Supplies,Paper,Art Model 8 (Office Supplies),2,14.21,19.99,22.74,9.2,Gamma Inc
ORD-100207,2023-10-15,2023-10-18,East,Florida,Corporate,Technology,Machines,Art Model 6 (Office Supplies),2,802.65,5.0,1525.04,178.1,Lambda Enterprises
ORD-100208,2023-09-06,2023-09-14,South,Louisiana,Home Office,Office Supplies,Binders,Paper Model 4 (Office Supplies),2,20.12,0.0,40.24,13.99,Epsilon Corp
ORD-100209,2024-08-29,2024-09-03,South,North Carolina,Consumer,Technology,Accessories,Accessories Model 3 (Technology),1,135.81,0.0,135.81,14.58,Lambda LLC
ORD-100210,2024-12-09,2024-12-19,Central,Texas,Home Office,Furniture,Chairs,Bookcases Model 5 (Furniture),1,228.05,10.0,205.24,17.78,Beta LLC
ORD-100211,2022-02-08,2022-02-16,East,New Jersey,Home Office,Office Supplies,Paper,Paper Model 3 (Office Supplies),3,21.25,5.0,60.56,22.21,Lambda Corp
ORD-100212,2022-10-10,2022-10-19,West,Washington,Corporate,Technology,Storage,Labels Model 8 (Office Supplies),1,534.0,0.0,534.0,82.54,Zeta LLC
ORD-100213,2024-07-30,2024-08-08,East,Massachusetts,Corporate,Technology,Machines,Art Model 9 (Office Supplies),3,780.03,0.0,2340.09,307.94,Delta LLC
ORD-100214,2023-07-26,2023-08-04,West,Washington,Home Office,Office Supplies,Paper,Phones Model 9 (Technology),4,15.66,9.99,56.38,16.73,Lambda Inc
ORD-100215,2024-09-09,2024-09-15,Central,Michigan,Home Office,Office Supplies,Binders,Art Model 4 (Office Supplies),2,10.25,10.0,18.45,5.01,Kappa Solutions
ORD-100216,2023-12-08,2023-12-11,West,Washington,Corporate,Technology,Phones,Binders Model 5 (Office Supplies),2,143.06,0.0,286.12,27.64,Epsilon Solutions
ORD-100217,2023-03-15,2023-03-19,South,Louisiana,Consumer,Technology,Machines,Chairs Model 8 (Furniture),2,196.46,0.0,392.92,21.19,Delta LLC
ORD-100218,2022-04-14,2022-04-23,West,Oregon,Corporate,Furniture,Bookcases,Paper Model 3 (Office Supplies),6,147.37,10.0,795.8,198.93,Lambda Corp
ORD-100219,2022-10-09,2022-10-10,South,Alabama,Home Office,Office Supplies,Art,Labels Model 2 (Office Supplies),4,4.31,4.99,16.38,3.75,Delta Inc
ORD-100220,2023-10-20,2023-10-25,Central,Illinois,Home Office,Technology,Accessories,Labels Model 9 (Office Supplies),4,991.57,10.0,3569.65,471.16,Alpha LLC
ORD-100221,2024-05-05,2024-05-08,South,Georgia,Home Office,Office Supplies,Art,Tables Model 4 (Furniture),2,11.65,0.0,23.3,4.44,Epsilon Corp
ORD-100222,2022-01-19,2022-01-24,Central,Illinois,Home Office,Office Supplies,Labels,Paper Model 9 (Office Supplies),1,19.57,0.0,19.57,4.96,Lambda LLC
ORD-100223,2024-10-29,2024-11-06,West,California,Corporate,Office Supplies,Paper,Accessories Model 4 (Technology),3,4.11,5.03,11.71,3.35,Epsilon LLC
ORD-100224,2022-01-29,2022-02-04,Central,Missouri,Home Office,Technology,Accessories,Tables Model 3 (Furniture),2,348.77,0.0,697.54,167.02,Kappa Solutions
ORD-100225,2024-11-21,2024-11-27,West,California,Corporate,Furniture,Chairs,Labels Model 2 (Office Supplies),2,126.39,5.0,240.14,38.87,Delta Corp
ORD-100226,2023-06-19,2023-06-26,West,Washington,Home Office,Office Supplies,Labels,Art Model 5 (Office Supplies),1,1.19,5.04,1.13,0.34,Alpha Inc
ORD-100227,2024-01-07,2024-01-11,West,California,Corporate,Office Supplies,Labels,Tables Model 1 (Furniture),2,13.84,0.0,27.68,8.56,Epsilon Corp
ORD-100228,2023-08-28,2023-09-03,Central,Ohio,Corporate,Furniture,Furnishings,Chairs Model 10 (Furniture),5,130.82,-0.0,654.1,16.05,Zeta Solutions
ORD-100229,2024-08-22,2024-08-31,South,Alabama,Corporate,Furniture,Bookcases,Labels Model 8 (Office Supplies),2,22.53,0.0,45.06,8.61,Zeta Corp
ORD-100230,2022-08-18,2022-08-19,South,North Carolina,Corporate,Furniture,Chairs,Tables Model 2 (Furniture),5,35.22,10.0,158.49,48.12,Lambda Corp
ORD-100231,2023-02-25,2023-03-07,East,Florida,Consumer,Office Supplies,Binders,Paper Model 9 (Office Supplies),1,11.01,5.0,10.46,2.06,Kappa Solutions
ORD-100232,2022-04-29,2022-05-08,East,Massachusetts,Corporate,Technology,Phones,Paper Model 1 (Office Supplies),3,468.37,15.0,1194.34,193.99,Alpha LLC
ORD-100233,2022-05-30,2022-05-31,East,New York,Consumer,Technology,Phones,Storage Model 10 (Technology),4,378.8,5.0,1439.44,295.49,Lambda Corp
ORD-100234,2023-08-11,2023-08-18,West,Oregon,Corporate,Technology,Storage,Binders Model 8 (Office Supplies),4,114.09,5.0,433.54,66.66,Lambda Solutions
ORD-100235,2024-02-09,2024-02-11,Central,Missouri,Consumer,Furniture,Tables,Chairs Model 6 (Furniture),2,228.44,0.0,456.88,69.77,Kappa Enterprises
ORD-100236,2022-09-18,2022-09-22,South,Georgia,Home Office,Office Supplies,Art,Phones Model 7 (Technology),1,2.88,0.0,2.88,0.55,Kappa Enterprises
ORD-100237,2024-02-16,2024-02-20,West,Washington,Home Office,Furniture,Tables,Tables Model 5 (Furniture),3,233.91,10.0,631.56,86.86,Beta Corp
ORD-100238,2024-05-08,2024-05-18,Central,Illinois,Consumer,Furniture,Chairs,Bookcases Model 9 (Furniture),1,319.53,5.0,303.55,40.86,Alpha Solutions
ORD-100239,2022-04-10,2022-04-14,Central,Texas,Consumer,Office Supplies,Paper,Labels Model 10 (Office Supplies),2,26.95,5.01,51.2,14.51,Alpha LLC
ORD-100240,2024-10-28,2024-11-02,West,Arizona,Corporate,Office Supplies,Labels,Furnishings Model 1 (Furniture),1,28.1,4.98,26.7,9.56,Gamma Enterprises
ORD-100241,2023-03-29,2023-04-05,East,New York,Home Office,Technology,Accessories,Phones Model 1 (Technology),3,149.25,0.0,447.75,14.34,Kappa Enterprises
ORD-100242,2024-10-12,2024-10-13,South,Tennessee,Corporate,Technology,Machines,Phones Model 10 (Technology),3,450.51,5.0,1283.95,179.92,Kappa LLC
ORD-100243,2023-09-07,2023-09-14,West,Arizona,Consumer,Office Supplies,Paper,Machines Model 9 (Technology),5,12.76,10.0,57.42,19.89,Epsilon LLC
ORD-100244,2024-08-06,2024-08-07,Central,Texas,Consumer,Technology,Accessories,Binders Model 10 (Office Supplies),4,495.93,10.0,1785.35,198.03,Epsilon LLC
ORD-100245,2023-11-08,2023-11-10,South,Louisiana,Corporate,Furniture,Chairs,Bookcases Model 7 (Furniture),4,228.89,0.0,915.56,307.72,Kappa Enterprises
ORD-100246,2022-03-22,2022-03-24,West,Arizona,Consumer,Technology,Accessories,Labels Model 2 (Office Supplies),5,339.89,-0.0,1699.45,252.92,Zeta Inc
ORD-100247,2022-02-01,2022-02-05,South,Georgia,Consumer,Technology,Storage,Storage Model 8 (Technology),3,260.67,0.0,782.01,144.92,Delta Solutions
ORD-100248,2023-05-06,2023-05-15,East,Massachusetts,Home Office,Office Supplies,Art,Labels Model 9 (Office Supplies),3,17.5,0.0,52.5,17.71,Zeta Inc
ORD-100249,2023-06-20,2023-06-26,East,Pennsylvania,Home Office,Office Supplies,Binders,Machines Model 3 (Technology),1,7.94,14.99,6.75,1.95,Lambda Inc
ORD-100250,2023-02-21,2023-02-27,East,New York,Consumer,Technology,Accessories,Accessories Model 5 (Technology),2,573.37,20.0,917.39,117.09,Alpha Inc
ORD-100251,2024-05-05,2024-05-10,West,Washington,Consumer,Furniture,Furnishings,Art Model 3 (Office Supplies),5,401.73,0.0,2008.65,271.06,Lambda Enterprises
ORD-100252,2023-11-23,2023-11-28,Central,Texas,Consumer,Technology,Storage,Paper Model 9 (Office Supplies),3,267.55,5.0,762.52,231.42,Zeta LLC
ORD-100253,2022-10-14,2022-10-23,East,Florida,Consumer,Technology,Phones,Labels Model 8 (Office Supplies),1,846.72,5.0,804.38,211.71,Beta Corp
ORD-100254,2022-01-14,2022-01-21,West,Oregon,Consumer,Furniture,Chairs,Bookcases Model 2 (Furniture),5,179.58,10.0,808.11,123.48,Lambda Inc
ORD-100255,2022-05-04,2022-05-14,Central,Missouri,Consumer,Office Supplies,Art,Bookcases Model 3 (Furniture),4,8.55,0.0,34.2,4.72,Kappa Corp
ORD-100256,2022-02-04,2022-02-13,Central,Missouri,Home Office,Office Supplies,Binders,Labels Model 5 (Office Supplies),6,25.99,0.0,155.94,44.43,Kappa LLC
ORD-100257,2022-08-08,2022-08-10,East,New Jersey,Corporate,Furniture,Tables,Machines Model 5 (Technology),4,141.34,0.0,565.36,63.79,Epsilon Solutions
ORD-100258,2022-06-11,2022-06-17,South,Tennessee,Consumer,Technology,Accessories,Phones Model 10 (Technology),1,433.81,0.0,433.81,19.04,Epsilon Corp
ORD-100259,2022-03-06,2022-03-08,East,Pennsylvania,Home Office,Technology,Storage,Bookcases Model 8 (Furniture),5,353.89,-0.0,1769.45,413.04,Alpha LLC
ORD-100260,2022-06-19,2022-06-27,South,Louisiana,Home Office,Technology,Phones,Storage Model 5 (Technology),1,393.4,0.0,393.4,100.84,Alpha LLC
ORD-100261,2023-03-09,2023-03-19,East,New York,Home Office,Furniture,Tables,Storage Model 6 (Technology),4,291.93,15.0,992.56,251.73,Alpha LLC
ORD-100262,2023-10-07,2023-10-08,South,North Carolina,Consumer,Furniture,Furnishings,Storage Model 9 (Technology),1,82.83,0.0,82.83,10.47,Epsilon LLC
ORD-100263,2023-05-08,2023-05-18,South,Tennessee,Home Office,Technology,Machines,Binders Model 10 (Office Supplies),3,758.25,0.0,2274.75,304.21,Gamma Corp
ORD-100264,2024-10-22,2024-10-28,West,Nevada,Home Office,Furniture,Bookcases,Binders Model 4 (Office Supplies),1,212.2,0.0,212.2,23.8,Kappa Inc
ORD-100265,2022-03-02,2022-03-07,Central,Texas,Home Office,Office Supplies,Paper,Binders Model 6 (Office Supplies),2,17.22,0.0,34.44,8.79,Kappa Solutions
ORD-100266,2023-01-16,2023-01-26,Central,Illinois,Consumer,Technology,Machines,Machines Model 3 (Technology),1,24.99,5.0,23.74,2.81,Beta Corp
ORD-100267,2023-07-03,2023-07-06,East,New Jersey,Corporate,Technology,Storage,Binders Model 1 (Office Supplies),3,80.04,20.0,192.1,56.65,Beta Corp
ORD-100268,2022-01-11,2022-01-16,East,Massachusetts,Consumer,Furniture,Chairs,Chairs Model 2 (Furniture),2,148.79,0.0,297.58,43.89,Kappa Solutions
ORD-100269,2024-11-15,2024-11-22,West,California,Home Office,Office Supplies,Binders,Art Model 7 (Office Supplies),3,18.86,0.0,56.58,16.5,Zeta Solutions
ORD-100270,2022-01-26,2022-01-31,East,New York,Home Office,Technology,Accessories,Art Model 4 (Office Supplies),2,142.69,0.0,285.38,-7.21,Gamma Solutions
ORD-100271,2022-12-14,2022-12-17,West,Washington,Consumer,Office Supplies,Paper,Bookcases Model 9 (Furniture),6,15.19,10.0,82.03,16.92,Kappa Inc
ORD-100272,2024-05-12,2024-05-17,East,New York,Home Office,Office Supplies,Labels,Furnishings Model 2 (Furniture),1,9.34,0.0,9.34,2.67,Lambda Enterprises
ORD-100273,2023-02-05,2023-02-13,West,Washington,Home Office,Furniture,Furnishings,Binders Model 3 (Office Supplies),2,26.46,10.0,47.63,8.84,Kappa Inc
ORD-100274,2024-06-20,2024-06-26,East,Florida,Home Office,Furniture,Tables,Binders Model 2 (Office Supplies),6,192.67,15.0,982.62,133.49,Delta Solutions
ORD-100275,2023-10-06,2023-10-09,South,Louisiana,Consumer,Office Supplies,Art,Art Model 4 (Office Supplies),2,24.35,0.0,48.7,13.65,Zeta Solutions
ORD-100276,2023-07-29,2023-08-05,East,Florida,Home Office,Furniture,Chairs,Phones Model 8 (Technology),4,243.51,5.0,925.34,242.54,Alpha Solutions
ORD-100277,2023-03-06,2023-03-14,Central,Illinois,Home Office,Office Supplies,Art,Chairs Model 8 (Furniture),4,23.84,0.0,95.36,27.6,Epsilon LLC
ORD-100278,2023-06-02,2023-06-05,Central,Texas,Corporate,Furniture,Furnishings,Art Model 7 (Office Supplies),4,134.42,10.0,483.91,72.13,Kappa Enterprises
ORD-100279,2024-11-03,2024-11-10,East,Massachusetts,Consumer,Technology,Phones,Chairs Model 4 (Furniture),2,223.41,10.0,402.14,65.24,Zeta LLC
ORD-100280,2022-04-01,2022-04-11,South,Tennessee,Consumer,Office Supplies,Art,Chairs Model 4 (Furniture),7,13.32,0.0,93.24,28.82,Beta Inc
ORD-100281,2023-03-31,2023-04-09,Central,Missouri,Corporate,Technology,Accessories,Paper Model 8 (Office Supplies),1,684.97,5.0,650.72,198.71,Kappa Solutions
ORD-100282,2024-10-21,2024-10-24,East,New York,Corporate,Office Supplies,Binders,Furnishings Model 8 (Furniture),3,17.44,0.0,52.32,14.03,Beta Corp
ORD-100283,2022-10-18,2022-10-24,East,Pennsylvania,Corporate,Furniture,Furnishings,Binders Model 5 (Office Supplies),4,189.06,10.0,680.62,31.03,Beta Solutions
ORD-100284,2024-07-15,2024-07-21,West,California,Corporate,Technology,Phones,Bookcases Model 3 (Furniture),2,264.33,0.0,528.66,66.27,Beta LLC
ORD-100285,2023-05-15,2023-05-24,West,Oregon,Consumer,Office Supplies,Art,Paper Model 10 (Office Supplies),4,14.07,20.01,45.02,14.56,Kappa LLC
ORD-100286,2023-01-17,2023-01-24,East,Florida,Corporate,Furniture,Furnishings,Art Model 6 (Office Supplies),3,144.25,0.0,432.75,83.12,Kappa Corp
ORD-100287,2023-03-16,2023-03-20,West,California,Home Office,Technology,Phones,Machines Model 3 (Technology),3,730.21,0.0,2190.63,461.68,Gamma Inc
ORD-100288,2023-10-30,2023-11-03,East,Massachusetts,Home Office,Technology,Storage,Labels Model 8 (Office Supplies),2,646.88,15.0,1099.7,78.07,Zeta Enterprises
ORD-100289,2024-03-06,2024-03-16,East,New York,Corporate,Office Supplies,Labels,Machines Model 9 (Technology),7,13.81,0.0,96.67,18.52,Gamma Inc
ORD-100290,2022-06-23,2022-06-26,East,New Jersey,Corporate,Office Supplies,Binders,Tables Model 4 (Furniture),4,10.18,5.01,38.68,9.46,Gamma Enterprises
ORD-100291,2024-03-06,2024-03-13,Central,Missouri,Corporate,Office Supplies,Art,Tables Model 4 (Furniture),5,23.0,0.0,115.0,25.12,Gamma Enterprises
ORD-100292,2022-12-08,2022-12-16,West,Oregon,Consumer,Office Supplies,Art,Art Model 10 (Office Supplies),3,12.99,0.0,38.97,8.93,Zeta Corp
ORD-100293,2024-09-19,2024-09-22,West,Nevada,Home Office,Technology,Storage,Paper Model 3 (Office Supplies),3,652.03,0.0,1956.09,192.02,Lambda Solutions
ORD-100294,2024-06-28,2024-07-06,West,Arizona,Consumer,Furniture,Chairs,Furnishings Model 8 (Furniture),6,288.12,0.0,1728.72,243.82,Epsilon LLC
ORD-100295,2023-08-15,2023-08-18,Central,Missouri,Home Office,Technology,Storage,Art Model 1 (Office Supplies),4,483.41,0.0,1933.64,425.03,Beta Enterprises
ORD-100296,2022-08-22,2022-08-27,Central,Michigan,Home Office,Technology,Phones,Accessories Model 8 (Technology),3,445.5,0.0,1336.5,280.75,Lambda Enterprises
ORD-100297,2023-03-24,2023-03-31,West,Oregon,Corporate,Office Supplies,Binders,Paper Model 8 (Office Supplies),3,22.97,0.0,68.91,18.18,Zeta Corp
ORD-100298,2024-06-18,2024-06-20,Central,Ohio,Home Office,Furniture,Tables,Storage Model 1 (Technology),4,84.14,0.0,336.56,61.19,Kappa LLC
ORD-100299,2022-10-13,2022-10-17,South,Georgia,Corporate,Technology,Machines,Labels Model 9 (Office Supplies),6,374.67,0.0,2248.02,312.34,Gamma Inc
ORD-100300,2023-08-23,2023-08-28,Central,Missouri,Corporate,Technology,Phones,Chairs Model 8 (Furniture),1,296.97,20.0,237.58,25.77,Alpha Inc
ORD-100301,2022-09-17,2022-09-20,West,Washington,Consumer,Furniture,Furnishings,Labels Model 3 (Office Supplies),2,19.43,0.0,38.86,8.77,Epsilon Solutions
ORD-100302,2024-02-08,2024-02-16,West,California,Corporate,Office Supplies,Labels,Phones Model 9 (Technology),1,24.76,0.0,24.76,5.33,Lambda Solutions
